"IDPROGRAMA","NAZIV","IDPREDMETA","NAZIV","OZNAKAROKA","SKGODINA","PROSECNAOCENA","BROJPOLAGANJA"
"101","Matematika","1892","Teorija mere i integracije","sep2","2018","7.7777777777777777777777777","3"
"101","Matematika","1892","Teorija mere i integracije","sep2","2019","7.3333333333333333333333333","3"
"101","Matematika","1892","Teorija mere i integracije","sep3","2019","6.1666666666666666666666666","3"
"101","Matematika","1894","Geometrija 4","janps","2019","5.9166666666666666666666666","3"
"101","Matematika","1894","Geometrija 4","jun1","2015","8.0000000000000000000000000","3"
"101","Matematika","1894","Geometrija 4","jun1","2016","NULL","3"
"101","Matematika","1894","Geometrija 4","jun1","2017","NULL","3"
"101","Matematika","1894","Geometrija 4","jun1","2018","6.8666666666666666666666666","3"
"101","Matematika","1894","Geometrija 4","jun1","2019","7.3061224489795918367346938","3"
"101","Matematika","1894","Geometrija 4","jun2","2015","NULL","3"
"101","Matematika","1894","Geometrija 4","jun2","2016","NULL","3"
"101","Matematika","1894","Geometrija 4","jun2","2017","8.4666666666666666666666666","3"
"101","Matematika","1894","Geometrija 4","jun2","2018","6.6666666666666666666666666","3"
"101","Matematika","1894","Geometrija 4","jun2","2019","5.5789473684210526315789473","3"
"101","Matematika","1894","Geometrija 4","sep1","2016","NULL","3"
"101","Matematika","1894","Geometrija 4","sep1","2017","8.0000000000000000000000000","3"
"101","Matematika","1894","Geometrija 4","sep1","2018","6.0666666666666666666666666","3"
"101","Matematika","1894","Geometrija 4","sep1","2019","6.6250000000000000000000000","3"
"101","Matematika","1894","Geometrija 4","sep2","2016","NULL","3"
"101","Matematika","1894","Geometrija 4","sep2","2017","7.6153846153846153846153846","3"
"101","Matematika","1894","Geometrija 4","sep2","2018","6.1739130434782608695652173","3"
"101","Matematika","1894","Geometrija 4","sep2","2019","7.5000000000000000000000000","3"
"101","Matematika","1894","Geometrija 4","sep3","2019","6.4545454545454545454545454","3"
"101","Matematika","1895","Diferencijalne jednacine B","janps","2019","8.0000000000000000000000000","3"
"101","Matematika","1895","Diferencijalne jednacine B","jun1","2016","NULL","3"
"101","Matematika","1895","Diferencijalne jednacine B","jun1","2017","8.5714285714285714285714285","3"
"101","Matematika","1895","Diferencijalne jednacine B","jun1","2018","10.0000000000000000000000000","3"
"101","Matematika","1895","Diferencijalne jednacine B","jun1","2019","5.8800000000000000000000000","3"
"101","Matematika","1895","Diferencijalne jednacine B","jun2","2016","NULL","3"
"101","Matematika","1895","Diferencijalne jednacine B","jun2","2017","8.5333333333333333333333333","3"
"101","Matematika","1895","Diferencijalne jednacine B","jun2","2018","8.4666666666666666666666666","3"
"101","Matematika","1895","Diferencijalne jednacine B","jun2","2019","6.3000000000000000000000000","3"
"101","Matematika","1895","Diferencijalne jednacine B","sep1","2016","NULL","3"
"101","Matematika","1895","Diferencijalne jednacine B","sep1","2017","9.0000000000000000000000000","3"
"101","Matematika","1895","Diferencijalne jednacine B","sep1","2018","7.0000000000000000000000000","3"
"101","Matematika","1895","Diferencijalne jednacine B","sep1","2019","6.3809523809523809523809523","3"
"101","Matematika","1895","Diferencijalne jednacine B","sep2","2017","6.0000000000000000000000000","3"
"101","Matematika","1895","Diferencijalne jednacine B","sep2","2018","5.7142857142857142857142857","3"
"101","Matematika","1895","Diferencijalne jednacine B","sep2","2019","6.5333333333333333333333333","3"
"101","Matematika","1895","Diferencijalne jednacine B","sep3","2019","6.0000000000000000000000000","3"
"101","Matematika","1898","Teorija brojeva 1","jan1","2017","8.0000000000000000000000000","3"
"101","Matematika","1898","Teorija brojeva 1","jan1","2018","NULL","3"
"101","Matematika","1898","Teorija brojeva 1","jan1","2019","8.0000000000000000000000000","3"
"101","Matematika","1898","Teorija brojeva 1","jan2","2017","9.5000000000000000000000000","3"
"101","Matematika","1898","Teorija brojeva 1","jan2","2018","9.8571428571428571428571428","3"
"101","Matematika","1898","Teorija brojeva 1","jan2","2019","8.0000000000000000000000000","3"
"101","Matematika","1898","Teorija brojeva 1","jun1","2017","7.5000000000000000000000000","3"
"101","Matematika","1898","Teorija brojeva 1","jun1","2019","7.5714285714285714285714285","3"
"101","Matematika","1898","Teorija brojeva 1","sep1","2017","9.0000000000000000000000000","3"
"101","Matematika","1898","Teorija brojeva 1","sep1","2018","NULL","3"
"101","Matematika","1898","Teorija brojeva 1","sep1","2019","9.3333333333333333333333333","3"
"101","Matematika","1898","Teorija brojeva 1","sep2","2019","8.6666666666666666666666666","3"
"101","Matematika","1898","Teorija brojeva 1","sep3","2019","NULL","3"
"101","Matematika","1899","Ocigledna topologija","jun1","2017","8.3333333333333333333333333","2"
"101","Matematika","1899","Ocigledna topologija","jun1","2018","8.1250000000000000000000000","2"
"101","Matematika","1899","Ocigledna topologija","jun1","2019","NULL","2"
"101","Matematika","1899","Ocigledna topologija","jun2","2017","10.0000000000000000000000000","2"
"101","Matematika","1899","Ocigledna topologija","jun2","2018","9.5000000000000000000000000","2"
"101","Matematika","1899","Ocigledna topologija","jun2","2019","8.5000000000000000000000000","2"
"101","Matematika","1899","Ocigledna topologija","sep1","2019","7.0000000000000000000000000","2"
"101","Matematika","1899","Ocigledna topologija","sep2","2019","6.0000000000000000000000000","2"
"101","Matematika","1899","Ocigledna topologija","sep3","2019","6.0000000000000000000000000","2"
"101","Matematika","1900","Verovatnoca i statistika A","jan1","2015","NULL","3"
"101","Matematika","1900","Verovatnoca i statistika A","jan1","2016","NULL","3"
"101","Matematika","1900","Verovatnoca i statistika A","jan1","2017","7.6000000000000000000000000","3"
"101","Matematika","1900","Verovatnoca i statistika A","jan1","2018","7.6000000000000000000000000","3"
"101","Matematika","1900","Verovatnoca i statistika A","jan1","2019","8.3571428571428571428571428","3"
"101","Matematika","1900","Verovatnoca i statistika A","jan2","2015","6.0000000000000000000000000","3"
"101","Matematika","1900","Verovatnoca i statistika A","jan2","2016","NULL","3"
"101","Matematika","1900","Verovatnoca i statistika A","jan2","2017","7.0500000000000000000000000","3"
"101","Matematika","1900","Verovatnoca i statistika A","jan2","2018","6.5555555555555555555555555","3"
"101","Matematika","1900","Verovatnoca i statistika A","jan2","2019","6.2380952380952380952380952","3"
"101","Matematika","1900","Verovatnoca i statistika A","jun1","2016","NULL","3"
"101","Matematika","1900","Verovatnoca i statistika A","jun1","2017","7.0000000000000000000000000","3"
"101","Matematika","1900","Verovatnoca i statistika A","jun1","2018","6.6842105263157894736842105","3"
"101","Matematika","1900","Verovatnoca i statistika A","jun1","2019","7.4210526315789473684210526","3"
"101","Matematika","1900","Verovatnoca i statistika A","sep1","2016","NULL","3"
"101","Matematika","1900","Verovatnoca i statistika A","sep1","2017","8.0000000000000000000000000","3"
"101","Matematika","1900","Verovatnoca i statistika A","sep1","2018","7.4666666666666666666666666","3"
"101","Matematika","1900","Verovatnoca i statistika A","sep1","2019","6.6896551724137931034482758","3"
"101","Matematika","1900","Verovatnoca i statistika A","sep2","2019","6.6250000000000000000000000","3"
"101","Matematika","1900","Verovatnoca i statistika A","sep3","2019","6.1250000000000000000000000","3"
"101","Matematika","1904","Verovatnoca i statistika B","janps","2019","8.0000000000000000000000000","3"
"101","Matematika","1904","Verovatnoca i statistika B","jun1","2015","NULL","3"
"101","Matematika","1904","Verovatnoca i statistika B","jun1","2016","NULL","3"
"101","Matematika","1904","Verovatnoca i statistika B","jun1","2017","8.3333333333333333333333333","3"
"101","Matematika","1904","Verovatnoca i statistika B","jun1","2018","8.8000000000000000000000000","3"
"101","Matematika","1904","Verovatnoca i statistika B","jun1","2019","6.7222222222222222222222222","3"
"101","Matematika","1904","Verovatnoca i statistika B","jun2","2016","5.0000000000000000000000000","3"
"101","Matematika","1904","Verovatnoca i statistika B","jun2","2017","6.1111111111111111111111111","3"
"101","Matematika","1904","Verovatnoca i statistika B","jun2","2018","7.7000000000000000000000000","3"
"101","Matematika","1904","Verovatnoca i statistika B","jun2","2019","6.6923076923076923076923076","3"
"101","Matematika","1904","Verovatnoca i statistika B","sep1","2016","NULL","3"
"101","Matematika","1904","Verovatnoca i statistika B","sep1","2017","6.2352941176470588235294117","3"
"101","Matematika","1904","Verovatnoca i statistika B","sep1","2018","7.0000000000000000000000000","3"
"101","Matematika","1904","Verovatnoca i statistika B","sep1","2019","6.4375000000000000000000000","3"
"101","Matematika","1904","Verovatnoca i statistika B","sep2","2016","NULL","3"
"101","Matematika","1904","Verovatnoca i statistika B","sep2","2017","6.3000000000000000000000000","3"
"101","Matematika","1904","Verovatnoca i statistika B","sep2","2018","NULL","3"
"101","Matematika","1904","Verovatnoca i statistika B","sep2","2019","6.9473684210526315789473684","3"
"101","Matematika","1904","Verovatnoca i statistika B","sep3","2019","7.2000000000000000000000000","3"
"101","Matematika","1906","Istorija i filozofija matematike","janps","2019","NULL","3"
"101","Matematika","1906","Istorija i filozofija matematike","jun1","2016","7.0000000000000000000000000","3"
"101","Matematika","1906","Istorija i filozofija matematike","jun1","2017","NULL","3"
"101","Matematika","1906","Istorija i filozofija matematike","jun1","2018","9.2000000000000000000000000","3"
"101","Matematika","1906","Istorija i filozofija matematike","jun1","2019","7.3636363636363636363636363","3"
"101","Matematika","1906","Istorija i filozofija matematike","jun2","2016","NULL","3"
"101","Matematika","1906","Istorija i filozofija matematike","jun2","2017","9.0000000000000000000000000","3"
"101","Matematika","1906","Istorija i filozofija matematike","jun2","2018","8.2777777777777777777777777","3"
"101","Matematika","1906","Istorija i filozofija matematike","jun2","2019","6.2307692307692307692307692","3"
"101","Matematika","1906","Istorija i filozofija matematike","sep1","2016","9.0000000000000000000000000","3"
"101","Matematika","1906","Istorija i filozofija matematike","sep1","2017","8.0000000000000000000000000","3"
"101","Matematika","1906","Istorija i filozofija matematike","sep1","2018","8.2857142857142857142857142","3"
"101","Matematika","1906","Istorija i filozofija matematike","sep1","2019","6.7142857142857142857142857","3"
"101","Matematika","1906","Istorija i filozofija matematike","sep2","2016","8.8888888888888888888888888","3"
"101","Matematika","1906","Istorija i filozofija matematike","sep2","2017","8.0000000000000000000000000","3"
"101","Matematika","1906","Istorija i filozofija matematike","sep2","2018","8.6666666666666666666666666","3"
"101","Matematika","1906","Istorija i filozofija matematike","sep2","2019","7.2941176470588235294117647","3"
"101","Matematika","1906","Istorija i filozofija matematike","sep3","2019","7.1666666666666666666666666","3"
"101","Matematika","1907","Odabrana poglavlja astronomije","jan1","2016","NULL","2"
"101","Matematika","1907","Odabrana poglavlja astronomije","jan1","2017","7.2500000000000000000000000","2"
"101","Matematika","1907","Odabrana poglavlja astronomije","jan1","2018","5.7500000000000000000000000","2"
"101","Matematika","1907","Odabrana poglavlja astronomije","jan1","2019","7.0384615384615384615384615","2"
"101","Matematika","1907","Odabrana poglavlja astronomije","jan2","2017","NULL","2"
"101","Matematika","1907","Odabrana poglavlja astronomije","jan2","2018","7.4565217391304347826086956","2"
"101","Matematika","1907","Odabrana poglavlja astronomije","jan2","2019","7.2631578947368421052631578","2"
"101","Matematika","1907","Odabrana poglavlja astronomije","jun1","2016","8.0000000000000000000000000","2"
"101","Matematika","1907","Odabrana poglavlja astronomije","jun1","2017","5.0000000000000000000000000","2"
"101","Matematika","1907","Odabrana poglavlja astronomije","jun1","2018","7.5384615384615384615384615","2"
"101","Matematika","1907","Odabrana poglavlja astronomije","jun1","2019","6.8000000000000000000000000","2"
"101","Matematika","1907","Odabrana poglavlja astronomije","sep1","2016","5.0000000000000000000000000","2"
"101","Matematika","1907","Odabrana poglavlja astronomije","sep1","2017","6.5000000000000000000000000","2"
"101","Matematika","1907","Odabrana poglavlja astronomije","sep1","2018","8.5555555555555555555555555","2"
"101","Matematika","1907","Odabrana poglavlja astronomije","sep1","2019","6.2500000000000000000000000","2"
"101","Matematika","1907","Odabrana poglavlja astronomije","sep2","2019","7.0000000000000000000000000","2"
"101","Matematika","1907","Odabrana poglavlja astronomije","sep3","2019","6.5000000000000000000000000","2"
"101","Matematika","1908","Uvod u teorijsku mehaniku","jan1","2017","7.0000000000000000000000000","2"
"101","Matematika","1908","Uvod u teorijsku mehaniku","jan1","2018","7.6923076923076923076923076","2"
"101","Matematika","1908","Uvod u teorijsku mehaniku","jan1","2019","NULL","2"
"101","Matematika","1908","Uvod u teorijsku mehaniku","jan2","2018","9.5714285714285714285714285","2"
"101","Matematika","1908","Uvod u teorijsku mehaniku","jan2","2019","10.0000000000000000000000000","2"
"101","Matematika","1908","Uvod u teorijsku mehaniku","jun1","2018","6.0000000000000000000000000","2"
"101","Matematika","1908","Uvod u teorijsku mehaniku","jun1","2019","9.0000000000000000000000000","2"
"101","Matematika","1908","Uvod u teorijsku mehaniku","sep1","2018","10.0000000000000000000000000","2"
"101","Matematika","1908","Uvod u teorijsku mehaniku","sep1","2019","10.0000000000000000000000000","2"
"101","Matematika","1908","Uvod u teorijsku mehaniku","sep2","2019","7.0000000000000000000000000","2"
"101","Matematika","1908","Uvod u teorijsku mehaniku","sep3","2019","6.0000000000000000000000000","2"
"101","Matematika","1911","Veb programiranje","jun1","2016","NULL","3"
"101","Matematika","1911","Veb programiranje","jun1","2017","NULL","3"
"101","Matematika","1911","Veb programiranje","jun1","2018","8.0000000000000000000000000","3"
"101","Matematika","1911","Veb programiranje","jun1","2019","9.0000000000000000000000000","3"
"101","Matematika","1911","Veb programiranje","jun2","2016","NULL","3"
"101","Matematika","1911","Veb programiranje","jun2","2017","6.5000000000000000000000000","3"
"101","Matematika","1911","Veb programiranje","jun2","2018","8.0000000000000000000000000","3"
"101","Matematika","1911","Veb programiranje","jun2","2019","8.5000000000000000000000000","3"
"101","Matematika","1911","Veb programiranje","sep1","2016","7.0000000000000000000000000","3"
"101","Matematika","1911","Veb programiranje","sep1","2017","10.0000000000000000000000000","3"
"101","Matematika","1911","Veb programiranje","sep1","2018","NULL","3"
"101","Matematika","1911","Veb programiranje","sep1","2019","7.0000000000000000000000000","3"
"101","Matematika","1911","Veb programiranje","sep2","2016","8.5000000000000000000000000","3"
"101","Matematika","1911","Veb programiranje","sep2","2017","8.0000000000000000000000000","3"
"101","Matematika","1911","Veb programiranje","sep2","2018","6.5000000000000000000000000","3"
"101","Matematika","1911","Veb programiranje","sep2","2019","7.0000000000000000000000000","3"
"101","Matematika","1911","Veb programiranje","sep3","2019","7.4000000000000000000000000","3"
"101","Matematika","1912","Teorija algoritama","jun1","2019","5.0000000000000000000000000","5"
"101","Matematika","1912","Teorija algoritama","jun2","2019","NULL","5"
"101","Matematika","1912","Teorija algoritama","sep1","2019","NULL","5"
"101","Matematika","1912","Teorija algoritama","sep2","2019","NULL","5"
"101","Matematika","1912","Teorija algoritama","sep3","2019","7.0000000000000000000000000","5"
"101","Matematika","1913","Zasnivanje matematike","jun1","2015","NULL","3"
"101","Matematika","1913","Zasnivanje matematike","jun1","2017","5.0000000000000000000000000","3"
"101","Matematika","1913","Zasnivanje matematike","jun1","2018","NULL","3"
"101","Matematika","1913","Zasnivanje matematike","jun2","2015","NULL","3"
"101","Matematika","1913","Zasnivanje matematike","jun2","2017","10.0000000000000000000000000","3"
"101","Matematika","1913","Zasnivanje matematike","jun2","2018","8.0000000000000000000000000","3"
"101","Matematika","1913","Zasnivanje matematike","sep1","2015","5.0000000000000000000000000","3"
"101","Matematika","1913","Zasnivanje matematike","sep1","2017","NULL","3"
"101","Matematika","1913","Zasnivanje matematike","sep1","2018","6.7500000000000000000000000","3"
"101","Matematika","1913","Zasnivanje matematike","sep1","2019","6.0000000000000000000000000","3"
"101","Matematika","1913","Zasnivanje matematike","sep2","2015","6.0000000000000000000000000","3"
"101","Matematika","1913","Zasnivanje matematike","sep2","2017","NULL","3"
"101","Matematika","1913","Zasnivanje matematike","sep2","2018","5.0000000000000000000000000","3"
"101","Matematika","1913","Zasnivanje matematike","sep2","2019","NULL","3"
"101","Matematika","1914","Odabrana poglavlja algebre i matematicke logike","jun1","2015","NULL","3"
"101","Matematika","1914","Odabrana poglavlja algebre i matematicke logike","jun1","2016","NULL","3"
"101","Matematika","1914","Odabrana poglavlja algebre i matematicke logike","jun1","2017","NULL","3"
"101","Matematika","1914","Odabrana poglavlja algebre i matematicke logike","jun1","2018","6.6000000000000000000000000","3"
"101","Matematika","1914","Odabrana poglavlja algebre i matematicke logike","jun1","2019","5.5555555555555555555555555","3"
"101","Matematika","1914","Odabrana poglavlja algebre i matematicke logike","jun2","2015","NULL","3"
"101","Matematika","1914","Odabrana poglavlja algebre i matematicke logike","jun2","2016","NULL","3"
"101","Matematika","1914","Odabrana poglavlja algebre i matematicke logike","jun2","2017","NULL","3"
"101","Matematika","1914","Odabrana poglavlja algebre i matematicke logike","jun2","2018","7.5000000000000000000000000","3"
"101","Matematika","1914","Odabrana poglavlja algebre i matematicke logike","jun2","2019","5.4545454545454545454545454","3"
"101","Matematika","1914","Odabrana poglavlja algebre i matematicke logike","sep1","2015","NULL","3"
"101","Matematika","1914","Odabrana poglavlja algebre i matematicke logike","sep1","2016","NULL","3"
"101","Matematika","1914","Odabrana poglavlja algebre i matematicke logike","sep1","2017","10.0000000000000000000000000","3"
"101","Matematika","1914","Odabrana poglavlja algebre i matematicke logike","sep1","2018","5.0000000000000000000000000","3"
"101","Matematika","1914","Odabrana poglavlja algebre i matematicke logike","sep1","2019","9.7500000000000000000000000","3"
"101","Matematika","1914","Odabrana poglavlja algebre i matematicke logike","sep2","2016","NULL","3"
"101","Matematika","1914","Odabrana poglavlja algebre i matematicke logike","sep2","2017","NULL","3"
"101","Matematika","1914","Odabrana poglavlja algebre i matematicke logike","sep2","2018","6.0000000000000000000000000","3"
"101","Matematika","1914","Odabrana poglavlja algebre i matematicke logike","sep2","2019","8.6000000000000000000000000","3"
"101","Matematika","1914","Odabrana poglavlja algebre i matematicke logike","sep3","2019","7.2500000000000000000000000","3"
"101","Matematika","1915","Analiza 3A","jan1","2017","9.6666666666666666666666666","3"
"101","Matematika","1915","Analiza 3A","jan1","2018","NULL","3"
"101","Matematika","1915","Analiza 3A","jan1","2019","NULL","3"
"101","Matematika","1915","Analiza 3A","jan2","2017","NULL","3"
"101","Matematika","1915","Analiza 3A","jan2","2018","9.0000000000000000000000000","3"
"101","Matematika","1915","Analiza 3A","jan2","2019","NULL","3"
"101","Matematika","1915","Analiza 3A","jun1","2017","9.5000000000000000000000000","3"
"101","Matematika","1915","Analiza 3A","jun1","2018","9.0000000000000000000000000","3"
"101","Matematika","1915","Analiza 3A","jun1","2019","10.0000000000000000000000000","3"
"101","Matematika","1915","Analiza 3A","sep1","2017","NULL","3"
"101","Matematika","1915","Analiza 3A","sep1","2018","8.0000000000000000000000000","3"
"101","Matematika","1915","Analiza 3A","sep1","2019","9.5000000000000000000000000","3"
"101","Matematika","1915","Analiza 3A","sep2","2019","6.6000000000000000000000000","3"
"101","Matematika","1915","Analiza 3A","sep3","2019","NULL","3"
"101","Matematika","1916","Kompleksna analiza A","jan1","2017","9.6666666666666666666666666","2"
"101","Matematika","1916","Kompleksna analiza A","jan1","2018","9.8571428571428571428571428","2"
"101","Matematika","1916","Kompleksna analiza A","jan1","2019","9.5000000000000000000000000","2"
"101","Matematika","1916","Kompleksna analiza A","jan2","2018","NULL","2"
"101","Matematika","1916","Kompleksna analiza A","jan2","2019","NULL","2"
"101","Matematika","1916","Kompleksna analiza A","jun1","2018","9.0000000000000000000000000","2"
"101","Matematika","1916","Kompleksna analiza A","jun1","2019","8.0000000000000000000000000","2"
"101","Matematika","1916","Kompleksna analiza A","sep1","2017","7.5000000000000000000000000","2"
"101","Matematika","1916","Kompleksna analiza A","sep1","2018","8.0000000000000000000000000","2"
"101","Matematika","1916","Kompleksna analiza A","sep1","2019","9.0000000000000000000000000","2"
"101","Matematika","1916","Kompleksna analiza A","sep2","2019","NULL","2"
"101","Matematika","1916","Kompleksna analiza A","sep3","2019","NULL","2"
"101","Matematika","1917","Topologija A","jan1","2016","10.0000000000000000000000000","2"
"101","Matematika","1917","Topologija A","jan1","2017","10.0000000000000000000000000","2"
"101","Matematika","1917","Topologija A","jan1","2018","NULL","2"
"101","Matematika","1917","Topologija A","jan1","2019","10.0000000000000000000000000","2"
"101","Matematika","1917","Topologija A","jan2","2016","10.0000000000000000000000000","2"
"101","Matematika","1917","Topologija A","jan2","2017","8.1666666666666666666666666","2"
"101","Matematika","1917","Topologija A","jan2","2018","9.6000000000000000000000000","2"
"101","Matematika","1917","Topologija A","jan2","2019","7.8333333333333333333333333","2"
"101","Matematika","1917","Topologija A","jun1","2017","10.0000000000000000000000000","2"
"101","Matematika","1917","Topologija A","jun1","2018","7.5000000000000000000000000","2"
"101","Matematika","1917","Topologija A","jun1","2019","5.0000000000000000000000000","2"
"101","Matematika","1917","Topologija A","sep1","2017","7.6666666666666666666666666","2"
"101","Matematika","1917","Topologija A","sep1","2018","5.0000000000000000000000000","2"
"101","Matematika","1917","Topologija A","sep1","2019","9.0000000000000000000000000","2"
"101","Matematika","1917","Topologija A","sep2","2019","NULL","2"
"101","Matematika","1917","Topologija A","sep3","2019","7.5000000000000000000000000","2"
"101","Matematika","1918","Analiza 3B","janps","2019","NULL","3"
"101","Matematika","1918","Analiza 3B","jun1","2017","10.0000000000000000000000000","3"
"101","Matematika","1918","Analiza 3B","jun1","2018","8.6666666666666666666666666","3"
"101","Matematika","1918","Analiza 3B","jun1","2019","6.0000000000000000000000000","3"
"101","Matematika","1918","Analiza 3B","jun2","2017","10.0000000000000000000000000","3"
"101","Matematika","1918","Analiza 3B","jun2","2018","NULL","3"
"101","Matematika","1918","Analiza 3B","jun2","2019","6.3333333333333333333333333","3"
"101","Matematika","1918","Analiza 3B","sep1","2017","5.0000000000000000000000000","3"
"101","Matematika","1918","Analiza 3B","sep1","2018","NULL","3"
"101","Matematika","1918","Analiza 3B","sep1","2019","5.0000000000000000000000000","3"
"101","Matematika","1918","Analiza 3B","sep2","2017","9.5000000000000000000000000","3"
"101","Matematika","1918","Analiza 3B","sep2","2018","9.6666666666666666666666666","3"
"101","Matematika","1918","Analiza 3B","sep2","2019","7.5000000000000000000000000","3"
"101","Matematika","1918","Analiza 3B","sep3","2019","6.1666666666666666666666666","3"
"101","Matematika","1919","Kompleksna analiza B","janps","2019","NULL","3"
"101","Matematika","1919","Kompleksna analiza B","jun1","2016","NULL","3"
"101","Matematika","1919","Kompleksna analiza B","jun1","2017","10.0000000000000000000000000","3"
"101","Matematika","1919","Kompleksna analiza B","jun1","2018","10.0000000000000000000000000","3"
"101","Matematika","1919","Kompleksna analiza B","jun1","2019","10.0000000000000000000000000","3"
"101","Matematika","1919","Kompleksna analiza B","jun2","2016","NULL","3"
"101","Matematika","1919","Kompleksna analiza B","jun2","2017","9.7500000000000000000000000","3"
"101","Matematika","1919","Kompleksna analiza B","jun2","2018","NULL","3"
"101","Matematika","1919","Kompleksna analiza B","jun2","2019","8.0000000000000000000000000","3"
"101","Matematika","1919","Kompleksna analiza B","sep1","2016","NULL","3"
"101","Matematika","1919","Kompleksna analiza B","sep1","2017","NULL","3"
"101","Matematika","1919","Kompleksna analiza B","sep1","2018","8.5000000000000000000000000","3"
"101","Matematika","1919","Kompleksna analiza B","sep1","2019","9.5000000000000000000000000","3"
"101","Matematika","1919","Kompleksna analiza B","sep2","2016","NULL","3"
"101","Matematika","1919","Kompleksna analiza B","sep2","2017","9.0000000000000000000000000","3"
"101","Matematika","1919","Kompleksna analiza B","sep2","2018","10.0000000000000000000000000","3"
"101","Matematika","1919","Kompleksna analiza B","sep2","2019","10.0000000000000000000000000","3"
"101","Matematika","1919","Kompleksna analiza B","sep3","2019","NULL","3"
"101","Matematika","1920","Algebra 3","jun1","2017","9.0000000000000000000000000","3"
"101","Matematika","1920","Algebra 3","jun1","2018","9.0000000000000000000000000","3"
"101","Matematika","1920","Algebra 3","jun1","2019","8.0000000000000000000000000","3"
"101","Matematika","1920","Algebra 3","jun2","2017","7.0000000000000000000000000","3"
"101","Matematika","1920","Algebra 3","jun2","2018","7.5000000000000000000000000","3"
"101","Matematika","1920","Algebra 3","jun2","2019","7.5000000000000000000000000","3"
"101","Matematika","1920","Algebra 3","sep1","2017","5.0000000000000000000000000","3"
"101","Matematika","1920","Algebra 3","sep1","2018","5.0000000000000000000000000","3"
"101","Matematika","1920","Algebra 3","sep1","2019","8.0000000000000000000000000","3"
"101","Matematika","1920","Algebra 3","sep2","2017","9.0000000000000000000000000","3"
"101","Matematika","1920","Algebra 3","sep2","2018","8.6000000000000000000000000","3"
"101","Matematika","1920","Algebra 3","sep2","2019","7.5000000000000000000000000","3"
"101","Matematika","1920","Algebra 3","sep3","2019","8.0000000000000000000000000","3"
"101","Matematika","1921","Topologija B","jun1","2015","8.0000000000000000000000000","3"
"101","Matematika","1921","Topologija B","jun1","2016","NULL","3"
"101","Matematika","1921","Topologija B","jun1","2017","10.0000000000000000000000000","3"
"101","Matematika","1921","Topologija B","jun1","2018","7.0000000000000000000000000","3"
"101","Matematika","1921","Topologija B","jun1","2019","NULL","3"
"101","Matematika","1921","Topologija B","jun2","2016","NULL","3"
"101","Matematika","1921","Topologija B","jun2","2017","9.2500000000000000000000000","3"
"101","Matematika","1921","Topologija B","jun2","2018","8.2500000000000000000000000","3"
"101","Matematika","1921","Topologija B","jun2","2019","8.6666666666666666666666666","3"
"101","Matematika","1921","Topologija B","sep1","2016","6.0000000000000000000000000","3"
"101","Matematika","1921","Topologija B","sep1","2017","10.0000000000000000000000000","3"
"101","Matematika","1921","Topologija B","sep1","2018","6.6666666666666666666666666","3"
"101","Matematika","1921","Topologija B","sep1","2019","NULL","3"
"101","Matematika","1921","Topologija B","sep2","2016","NULL","3"
"101","Matematika","1921","Topologija B","sep2","2017","9.6666666666666666666666666","3"
"101","Matematika","1921","Topologija B","sep2","2018","8.0000000000000000000000000","3"
"101","Matematika","1921","Topologija B","sep2","2019","9.3333333333333333333333333","3"
"101","Matematika","1921","Topologija B","sep3","2019","9.0000000000000000000000000","3"
"101","Matematika","1922","Geometrija 5","janps","2019","NULL","3"
"101","Matematika","1922","Geometrija 5","jun1","2016","NULL","3"
"101","Matematika","1922","Geometrija 5","jun1","2017","7.5000000000000000000000000","3"
"101","Matematika","1922","Geometrija 5","jun1","2018","8.3333333333333333333333333","3"
"101","Matematika","1922","Geometrija 5","jun1","2019","5.0000000000000000000000000","3"
"101","Matematika","1922","Geometrija 5","jun2","2016","NULL","3"
"101","Matematika","1922","Geometrija 5","jun2","2017","6.0000000000000000000000000","3"
"101","Matematika","1922","Geometrija 5","jun2","2018","7.3333333333333333333333333","3"
"101","Matematika","1922","Geometrija 5","jun2","2019","5.0000000000000000000000000","3"
"101","Matematika","1922","Geometrija 5","sep1","2017","8.3750000000000000000000000","3"
"101","Matematika","1922","Geometrija 5","sep1","2018","10.0000000000000000000000000","3"
"101","Matematika","1922","Geometrija 5","sep1","2019","6.7692307692307692307692307","3"
"101","Matematika","1922","Geometrija 5","sep2","2017","7.3333333333333333333333333","3"
"101","Matematika","1922","Geometrija 5","sep2","2018","7.0000000000000000000000000","3"
"101","Matematika","1922","Geometrija 5","sep2","2019","5.4615384615384615384615384","3"
"101","Matematika","1922","Geometrija 5","sep3","2019","7.2000000000000000000000000","3"
"101","Matematika","1923","Numericka analiza 1A","jan1","2017","7.5000000000000000000000000","1"
"101","Matematika","1923","Numericka analiza 1A","jan1","2018","6.6000000000000000000000000","1"
"101","Matematika","1923","Numericka analiza 1A","jan1","2019","7.3333333333333333333333333","1"
"101","Matematika","1923","Numericka analiza 1A","jan2","2017","8.7500000000000000000000000","1"
"101","Matematika","1923","Numericka analiza 1A","jan2","2018","6.6666666666666666666666666","1"
"101","Matematika","1923","Numericka analiza 1A","jan2","2019","10.0000000000000000000000000","1"
"101","Matematika","1923","Numericka analiza 1A","jun1","2017","NULL","1"
"101","Matematika","1923","Numericka analiza 1A","sep1","2017","10.0000000000000000000000000","1"
